name,host_name,neighbourhood_group,room_type,price_per_minimum_night,review_rate_per_month
Comfortable studio duplex with a Queen size Casper mattress. A 15-minute walk to Union Square and a two-block walk to the subway. Beautiful light in the morning.,Leena,Manhattan,Entire home/apt,50.0,1.28
Lovely spacious apartment in prime location,Anne,Brooklyn,Entire home/apt,17.142857142857142,0.05
Spacious light room in a cool neighborhood,Angie,Manhattan,Private room,88.0,99.0
A happy home,Raquel,Staten Island,Private room,27.0,23.939999999999998
Gramercy Park Pied à Terre,Angele,Manhattan,Entire home/apt,75.0,23.1
Casa de Compri Int'l,Leland,Brooklyn,Private room,25.0,94.17
Charming 1.5 bdrm apt in W'burg - family friendly!,Emily,Brooklyn,Entire home/apt,125.0,0.05
A cozy apartment in Hamilton Heights!,Jonathan,Manhattan,Private room,14.333333333333334,0.05
One Bedroom w/ Backyard Oasis in Williamsburg,Christopher,Brooklyn,Entire home/apt,30.0,2.52
Spacious Apartment in West Village,Anthony,Manhattan,Entire home/apt,75.0,0.48
Cozy 1 Bedroom in the Heart of Clinton Hill,Heather,Brooklyn,Entire home/apt,36.666666666666664,12.45
Cozy home in Astoria Queens.,Nikos,Queens,Entire home/apt,37.5,42.92
Great comfortable conveniently located room,Maria,Brooklyn,Private room,80.0,0.05
Large Master Bedroom in Midtown West,M,Manhattan,Private room,10.833333333333334,0.28
Spacious cozy apartment w/ beautiful backyard!,Pierre Yves,Brooklyn,Entire home/apt,39.2,0.88
Cozy Urban Retreat,Frank,Brooklyn,Entire home/apt,3.8333333333333335,1.0
"Spacious, Bright 1 BR in Prime Midtown West",Andy,Manhattan,Entire home/apt,112.5,76.0
Bright Designer NoHo/Greenwich Village Loft,Marika,Manhattan,Entire home/apt,68.5,0.88
Columbus Circle Spacious Studio near everything,Meng-Mei,Manhattan,Entire home/apt,26.75,0.06
Bryant Park,Jay,Manhattan,Entire home/apt,35.714285714285715,6.38
Cosy bedroom in bushwick near Jefferson L train,Michael,Brooklyn,Private room,6.833333333333333,0.22
Brooklyn In Style Queen Room in Gowanus Inn,Melissa,Brooklyn,Private room,169.0,7.4399999999999995
Crown Heights Comfort: Cozy Room & Warm Livingroom,Jason,Brooklyn,Private room,43.0,1.3
Cozy Room 2 MINIUTES WALK to 1 TRAIN,Cassie,Manhattan,Private room,99.0,0.2
"3-Bedroom House with Hot Tub Near JFK, LGA & NYC",Colin,Queens,Entire home/apt,2.2,4.2299999999999995
Sunny Private Room in 3-Bedroom Apt.,Luna,Brooklyn,Private room,9.5,0.05
New Brooklyn HotSpot,Junior,Brooklyn,Entire home/apt,37.5,98.69999999999999
"The BlossomBoudoir. Clean, Cozy and Private.",Jammie,Brooklyn,Shared room,24.5,53.44
Central Park North 1BR,Rei,Manhattan,Private room,4.166666666666667,0.05
Bedroom in Luxury Building in Financial District,Frank,Manhattan,Private room,88.0,0.09
"Walk everywhere, See everything!
2BR Midtown West",Julien,Manhattan,Private room,300.0,581.36
"LOCATION, LOCATION, LOCATION!",Amanda,Manhattan,Entire home/apt,68.33333333333333,0.2
Williamsburg Apartment with Private Backyard,Sara,Brooklyn,Entire home/apt,99.5,19.57
Studio-Sized Master Bedroom with Great Amenities!,Rena,Queens,Private room,16.666666666666668,0.48
Small bedroom in comfy apartment @Upper West Side,Jerome,Manhattan,Private room,17.25,0.22
EXPERIENCE NYC The Brooklyn Way Private 2 bedrooms,Alexander,Brooklyn,Entire home/apt,28.333333333333332,32.5
Chelsea urban style loft,Stephanie,Manhattan,Private room,30.0,0.88
"Studio, Best Location near Columbus Circle",Oliver,Manhattan,Entire home/apt,21.428571428571427,0.05
"Cozy, private room near Prospect Park & BK Museum",Rodrigo,Brooklyn,Private room,75.0,261.95
Huge Room in East Harlem on Madison Avenue,Kelvin,Manhattan,Private room,20.0,385.28000000000003
Private renovated room with your own bathroom,Kate,Brooklyn,Private room,37.5,21.6
"Cozy private room, 10 mins away from Central Park!",Kem,Manhattan,Private room,150.0,593.85
2000呎 法拉盛美丽豪华大套房,Angela,Queens,Entire home/apt,460.0,124.94999999999999
Central Studio with 12 foot ceilings - Not Shared,Ken,Manhattan,Entire home/apt,125.0,196.63
Harlem Jazz (private bath),John,Manhattan,Private room,65.0,184.8
Comfortable room in FIDI,Pierre,Manhattan,Private room,12.142857142857142,0.22
"Spacious bedroom in Greenpoint, BK",Nargis,Brooklyn,Private room,10.714285714285714,0.48
Entire Loft Style 1BR Apartment in Greenpoint,Gabriele,Brooklyn,Entire home/apt,53.0,53.44
Cozy 3rd Floor Studio in the Heart of Bedstuy,Stephen,Brooklyn,Entire home/apt,30.0,0.05
Two floor apartment near Central Park,Cecilia,Manhattan,Entire home/apt,27.0,1.0
Private room. Bushwick. 18 min train to NYC,Roxanne,Brooklyn,Private room,50.0,9.1
Bushwick/Brooklyn Charming Private Room,Merida,Queens,Private room,21.666666666666668,0.07
"Super Cute, Cozy, & Convenient...",Jamel,Brooklyn,Entire home/apt,42.5,28.75
"Calm, quirky Harlem apartment Room 1",Nicole,Manhattan,Private room,27.0,1.8599999999999999
Modern 2 bedroom apartment close to subway,Tri,Manhattan,Entire home/apt,120.0,0.48
"King-size bedroom, great location, next to park!",Shay,Brooklyn,Private room,37.5,3.36
"Calm, Cozy 2 Bedroom Apartment",Nicole,Manhattan,Entire home/apt,18.25,6.71
Spacious Apartment with Work Space,Mike,Manhattan,Entire home/apt,3.1333333333333333,0.48
Fort Greene Loft,Sarah,Brooklyn,Entire home/apt,100.0,7.0
East Village 1 bed in quiet neighbourhood,Saoirse,Manhattan,Entire home/apt,20.666666666666668,33.25
Fully Stocked 1-Bedroom in Astoria!,Brandon,Queens,Entire home/apt,22.6,4.41
Vintage,Ottilia,Queens,Private room,50.0,13.44
Sunny Bedroom Only 1 Metro Stop to Manhattan,Scarlett,Manhattan,Private room,35.0,0.22
The Nolita - A One Bedroom Apartment,Jacqueline,Manhattan,Entire home/apt,162.5,0.84
Your own Loft/gallery in Bushwick!,Shir,Brooklyn,Private room,12.25,0.51
Big and bright STUDIO in E Williamsburg,Elena,Brooklyn,Private room,28.333333333333332,182.12
Full Floor Penthouse Loft- 3BR 2 Bath Times Square,Mo,Manhattan,Entire home/apt,121.75,130.5
Sunny Studio in Carroll Gardens!,Annette,Brooklyn,Entire home/apt,49.0,345.86999999999995
"Beautiful, Spacious, and Zen Brooklyn dwelling",Doo,Brooklyn,Entire home/apt,50.0,10.36
"Warmth in Woodside, New York",Theis,Queens,Entire home/apt,30.0,0.05
Clean and simple Private Ensuite in Manhanttan,Caeli,Manhattan,Private room,11.333333333333334,0.88
Relaxing large middle room,Lakisha,Brooklyn,Private room,51.0,19.38
Manhattan New York luxurious hotel,Dez,Manhattan,Entire home/apt,200.0,0.05
Sunlit Private Room in Uptown Manhattan,Dana,Manhattan,Private room,22.5,134.5
Private Room in HOME w/Professionals,Jenny,Brooklyn,Private room,9.0,0.48
"Captivating sunny studio, close to everything",Jason,Manhattan,Entire home/apt,5.75,0.84
Humongous 10 feet ceiling room,Lakisha,Brooklyn,Private room,60.0,33.75
Cosy 2-Bedroom in Bubbly Part of Manhattan,Joëlle,Manhattan,Entire home/apt,37.5,0.84
Smart NYC Access (3),Silvia,Brooklyn,Private room,11.0,178.64
Luxury Studio Apartment,Mike,Brooklyn,Entire home/apt,25.0,12.15
Wyndham Midtown 45 in Manhatten for Christmas,Cheryl,Manhattan,Entire home/apt,40.0,0.16
Duplex cozy Brooklyn,Koryn,Brooklyn,Entire home/apt,150.0,18.72
Prime Park Slope on 14th Street,Mike,Brooklyn,Entire home/apt,65.5,263.98
"Sunny Astoria Bedroom (near LGA, and Astoria Park)",Tina,Queens,Private room,58.0,1.3
Gorgeous Bright Parlor Floor Thru,Holly,Brooklyn,Entire home/apt,75.0,1.41
"Bright, Beautiful and Quiet Condo w/Balcony",Rebecca,Brooklyn,Entire home/apt,34.0,0.28
20 mins to Manhattan. 7mins walk  2 subway.busesA,Kim,Queens,Entire home/apt,22.0,102.52000000000001
"Beautiful, bright apartment in prime Williamsburg",Emily & Mathias,Brooklyn,Entire home/apt,29.857142857142858,0.05
Comfortable warehouse conversion loft. STUDIO,Benjamin,Brooklyn,Entire home/apt,100.0,1.0
Luxury 1 Bedroom APT - 1 stop to Manhattan!,Po,Queens,Entire home/apt,40.0,0.16
Brooklyn City Home,Miller,Brooklyn,Entire home/apt,29.0,40.879999999999995
Manhattan Club,Dorothy,Manhattan,Private room,100.0,0.05
"Modern master bedroom, LES, 2mn to train",Miguel,Manhattan,Private room,120.0,262.4
"Sunny, Large Bushwick room - private ROOF TERRACE",Kyrié,Brooklyn,Private room,30.0,3.44
Historical Midtown East Retreat - Steps to the U.N,Cooper,Manhattan,Entire home/apt,29.0,13.44
Spacious Attic Room,Carly,Brooklyn,Private room,35.0,0.22
Huge Bedroom 3rd # in a privately own brownstone,Cyrille,Brooklyn,Private room,18.75,2.5
"Brooklyn Loft, 3bed, 2bath, 15 mins to Manhattan",Amanda,Brooklyn,Entire home/apt,162.5,23.1
Cozy Harlem Studio,Alvaro Luis,Manhattan,Entire home/apt,50.0,1.98
South Bronx Hideaway,Jenny,Bronx,Entire home/apt,50.0,0.2
*Memory foam mattress lovers//Netflix!!,Fabian,Queens,Private room,53.0,1450.8400000000001
Tudor City,Vera,Manhattan,Entire home/apt,15.0,1.8599999999999999
Restorative haven in a great neighborhood,Catherine,Manhattan,Entire home/apt,55.0,57.42
Cozy artistic 3 bedroom home 15-20mins from jfk,Adeola,Queens,Entire home/apt,83.33333333333333,82.68
Fully furnished COOL private room.,Luis,Bronx,Private room,39.0,63.69
Perfect UWS Prewar 1 bedroom apartment!,Maurine,Manhattan,Entire home/apt,30.0,1.92
Large Private Bedroom and Bath Near Shops & Parks,Jay,Brooklyn,Private room,35.0,11.200000000000001
Entire Studio Steps from Central Park,Kseniya,Manhattan,Entire home/apt,100.0,694.84
1BR room in a great Bushwick apartment,Daniel,Brooklyn,Private room,16.666666666666668,3.36
MASSIVE 3 Bedroom NOHO LOFT,Liam,Manhattan,Entire home/apt,15.166666666666666,46.02
Master Bedroom in Upper West Side Duplex,Andy,Manhattan,Private room,19.333333333333332,0.2
Luxury NYC Apartment on Central Park West,Daniel,Manhattan,Entire home/apt,25.0,1.35
Clean Room #1 in Brooklyn Home 15 min from JFK,Janine,Brooklyn,Private room,75.0,151.2
Quick access to the city for cheap,David,Manhattan,Private room,18.333333333333332,0.84
Luxurious Brooklyn Getaway - Comfy Couch & Sofabed,Joycelyn,Brooklyn,Shared room,14.5,0.88
Private room in bright Greenpoint apartment,Joana,Brooklyn,Private room,12.333333333333334,0.88
"Bright large studio loft, 100% private, Bushwick",Benjamin,Brooklyn,Entire home/apt,45.0,415.63
Cozy Corner In Heart of Manhattan,Vicente,Manhattan,Shared room,65.0,301.72
Home Sweet Home in Astoria,Peter,Queens,Entire home/apt,95.0,219.52
法拉盛温馨亲子房,Angela,Queens,Private room,49.0,0.06
"法拉盛高档,奢华大套房(带按摩浴缸和淋浴的独立卫生间)",Angela,Queens,Private room,60.0,0.05
Room 1 at Lower Manhattan 18mins from Timesquare,Stella,Manhattan,Private room,45.0,140.4
Chambre pour couple où personne seule,Ibrahim Maiga,Bronx,Private room,22.5,158.76
"Cozy Living room sofa bed,close to LGA/JFK/subway",Jessica,Queens,Shared room,41.0,9.09
Central Park Studio,Stanton,Manhattan,Entire home/apt,5.833333333333333,0.15
A Well-Appointed Home in a Historic BK Brownstone,Tariq,Brooklyn,Entire home/apt,50.0,0.22
"Spacious, Modern Two Bedroom, Two Bath in Harlem",Laura,Manhattan,Entire home/apt,40.0,2.66
Private & Comfortable Room  close to Manhattan!!,Ervita,Brooklyn,Private room,30.0,278.86
Cute & Cozy Two Room Studio in Brooklyn Heights,Ahyoung,Brooklyn,Entire home/apt,2.6666666666666665,0.48
Spacious 2 bedroom in heart of Brooklyn,Kimberle,Brooklyn,Entire home/apt,11.571428571428571,0.06
"Comfy, spacious bedroom",Juan,Queens,Private room,10.333333333333334,0.3
Wash Heights Corner Apt,Jake,Manhattan,Private room,12.5,1.3
Carroll Gardens Brooklyn Brownstone Guest Quarter,Nadia,Brooklyn,Private room,65.0,0.38
Great Location! One Bedroom Apt. in LES,Semhar,Manhattan,Entire home/apt,7.5,7.800000000000001
"Private room, modern apartment w/ PRIVATE ROOF!",Caroline,Brooklyn,Private room,10.0,0.44
Large comfy Clean Bedroom in Brooklyn,Cristina,Brooklyn,Private room,11.666666666666666,0.05
Studio Apt -Upper East Side,Gabrielle,Manhattan,Entire home/apt,57.5,0.52
Charming Central Park Studio Awaits!,Walter,Manhattan,Entire home/apt,56.666666666666664,91.98
25 minutes to Midtown NYC- Entire large apartment,Herminia,Queens,Entire home/apt,45.0,3.44
Cozy 1BR near the Brooklyn Navy Yard,Simon,Brooklyn,Entire home/apt,32.5,3.44
Spacious beautiful studio in Midtown Manhattan,Stanley,Manhattan,Entire home/apt,5.0,2.0
1 Room in a 5-room apartment in Harlem,Jeff,Manhattan,Private room,27.5,0.48
溫馨大套房,Rui Guang,Queens,Private room,59.0,460.91999999999996
Huge bedroom in a renovated apt (females only!),Eliana,Manhattan,Private room,21.666666666666668,23.520000000000003
1br - Room Sublet (From Dec 13) (Upper West Side),Angie,Manhattan,Private room,10.0,0.05
Chic Williamsburg Mid-Century Apartment,Houman,Brooklyn,Entire home/apt,74.0,6.38
Midtown escape,Jenna,Manhattan,Entire home/apt,125.0,0.22
Incredible Newly Renovated Two-Bedroom Apartment,David,Brooklyn,Entire home/apt,45.0,156.75
"Private Rm in trendy Jackson Hts, Qns, 10m to LGA",Elizabeth,Queens,Private room,120.0,0.84
Live in Williamsburg - Only 2 stops from Manhattan,Roy,Brooklyn,Private room,47.0,55.36
Williamsburg - great view and elevator into apt,Martin,Brooklyn,Private room,75.0,0.05
Home Away From Home,Kristina,Brooklyn,Private room,16.0,24.32
Cozy guest room with private bath in trendy duplex,Anne-Laure,Brooklyn,Private room,55.0,0.05
Luxury Private room located in Fresh Meadows,Holyfield,Queens,Private room,45.0,4.32
Calm 1 bedroom right at Tompkins Square Park,Virginia,Manhattan,Entire home/apt,50.0,0.22
Large Studio in Manhattan Close to Everything!,Brian,Manhattan,Entire home/apt,16.0,0.05
"Family apartment in NYC, ideal for kids.",Anna,Brooklyn,Entire home/apt,50.0,0.88
Bright and Sunny Room in Williamsburg,Melissa,Brooklyn,Private room,28.5,78.03
Bed-Stuy modern private room near Williamsburg,Sergii,Brooklyn,Private room,1.6666666666666667,0.51
Bohemian 3 bedroom brownstone duplex in Brooklyn,Maytal And Ken,Brooklyn,Entire home/apt,399.0,94.5
Cozy apartment near Central Park,Klara,Manhattan,Entire home/apt,132.0,618.03
"Cozy home in charming, central Fort Greene",Sherry,Brooklyn,Entire home/apt,75.0,16.06
Private Bedroom in Sunny Bushwick Apartment,Olivia,Brooklyn,Private room,13.333333333333334,1.92
Spacious appartment on Upper West Side,Luis,Manhattan,Entire home/apt,18.9,0.2
Stunning Modern Eco West Village 3 Floor Townhome!,R,Manhattan,Entire home/apt,133.33333333333334,14.96
Greenpoint Getaway!,Josh,Brooklyn,Entire home/apt,2.7083333333333335,0.05
Bohemian East Village Apartment,Brian,Manhattan,Entire home/apt,62.5,18.700000000000003
Bushwick Brooklyn En Suite in Artist Loft Bldg,Zanni,Brooklyn,Private room,25.5,0.2
Boutique Luxury in the Heart of Chelsea,Mario,Manhattan,Entire home/apt,149.5,47.1
Cute and Cozy Apt in Soho,Amy,Manhattan,Private room,4.464285714285714,0.09
Large Sun-filled room in beautiful brownstone home,Sarah,Brooklyn,Private room,13.0,0.2
Artsy 2BR Home w/ High Ceilings + Brick Walls,Danny,Brooklyn,Entire home/apt,42.142857142857146,0.05
East Harlem Room(#2) on Madison Avenue,Kelvin,Manhattan,Private room,20.0,84.39999999999999
Large open 1 bedroom near Prospect Park.,L,Brooklyn,Entire home/apt,40.0,11.62
Brooklyn private room&balcony,Luna Maria,Brooklyn,Private room,37.5,2.73
Studio Sanctuary in Landmark Brownstone,Doron,Manhattan,Entire home/apt,3.033333333333333,3.76
"tiny, tiny room in Bushwick",David,Brooklyn,Private room,4.285714285714286,0.44999999999999996
Cozy 2br in the heart of Clinton Hill in Brooklyn,Carrie,Brooklyn,Entire home/apt,53.333333333333336,75.62
The West Village Triangle Suite,Malcolm,Manhattan,Entire home/apt,100.0,0.05
"Gorgeous, Sunny LES/Chinatown Apartment",Melinda,Manhattan,Private room,50.0,4.2299999999999995
Cozy Private One Bedroom,Kathleen,Brooklyn,Private room,10.0,0.05
Large luxury apartment in Tribeca,Michelle,Manhattan,Entire home/apt,200.0,1.9500000000000002
West Village + Water Views,Lauren,Manhattan,Private room,125.0,0.22
Rustic Meets Shabby Chic- Georgous 2 Bedroom,Sheena,Bronx,Entire home/apt,50.0,499.79999999999995
Newly furnished & renovated rooms 5 min from nyc.,Jeff,Bronx,Private room,55.0,10.64
Cozy Studio with Private Entrance,Linda,Staten Island,Entire home/apt,65.0,590.1
"Bright and Warm place -
only 17min to Central Park",V,Queens,Private room,425.0,6.38
"Comfy Private Bedroom, Patio + 20min to Midtown",Brian & Jonathan,Manhattan,Private room,16.333333333333332,18.81
Spacious and peaceful apartment in Nolita / SoHo,Zach,Manhattan,Entire home/apt,87.5,4.2299999999999995
Williamsburg 3-Bed Townhouse w/ Garden by L Train,Dylan,Brooklyn,Entire home/apt,25.8,19.57
Bronx Native Son Apartment,Cory,Bronx,Private room,43.5,0.05
Quirky East Williamsburg/Bushwick Artist Duplex,Janique,Brooklyn,Private room,10.5,2.59
"Bright, creative, happy apartment in heart of BK!",Sarah,Brooklyn,Entire home/apt,38.333333333333336,0.22
"Cozy 2BR in heart of SoHo near NYU, WSP, Subway",Anh,Manhattan,Entire home/apt,50.0,0.48
Large and nice private room in Park Slope!,Silvio,Brooklyn,Private room,16.666666666666668,0.3
Williamsburg Gem with Private Bathroom,Chloe,Brooklyn,Private room,10.0,0.05
MONTHLY RENTAL Victorian House in Brooklyn,Laura,Brooklyn,Private room,2.5,0.19
Elegant Room in Jazzy Harlem Neighborhood,Isaac,Manhattan,Private room,2.5,0.2
Cozy Flat - Walk to Central Park,Jonathan,Manhattan,Entire home/apt,71.5,431.20000000000005
Contemporary 1 Bedroom off of Union Square,Hannah,Manhattan,Entire home/apt,170.0,0.05
Aquamarine Bedroom,Melissa,Brooklyn,Private room,32.5,36.08
Cozy 2 Bedroom in Astoria,Theresa,Queens,Entire home/apt,18.666666666666668,0.22
2 Story Loft Style 2 Bedroom 2 Bathroom on Park,Sara,Brooklyn,Entire home/apt,50.0,1.35
Gorgeous Pre-War Two-Bedroom by the Hudson,Daniel,Manhattan,Entire home/apt,40.0,0.78
Upper West Side Manhattan,Simone,Manhattan,Private room,25.0,0.16
Luxurious 1 Bedroom Fully Renovated,Corporate Housing,Manhattan,Entire home/apt,4.733333333333333,3.36
Antique Suite,Christine,Brooklyn,Private room,27.5,33.5
Cool Out/Private large ensuite nearJFK sleeps 4,Joy,Queens,Private room,25.0,32.199999999999996
"CLEAN, BRIGHT, and MODERN 3 bedroom  Brooklyn apt.",Elaine,Brooklyn,Entire home/apt,185.0,421.2
Huge room  in Bushwick,Dustin,Brooklyn,Private room,9.0,0.16
"2 bedrooms and queen sofa bed, Close to Manhattan",Nancy,Brooklyn,Entire home/apt,53.333333333333336,72.14999999999999
Great apartment in the heart of Manhattan!,Jamie And John,Manhattan,Entire home/apt,179.0,813.75
Room in Astoria NewYork,Felicita,Queens,Private room,7.857142857142857,3.4299999999999997
Dee's Rest Easy,Dee,Brooklyn,Entire home/apt,11.0,64.05
Sunny One bedroom w. Outdoor Space - Williamsburg,Kaylan,Brooklyn,Entire home/apt,87.5,5.040000000000001
Designer Tudor Townhouse with Chef's Kitchen!,Joshua,Brooklyn,Entire home/apt,225.0,13.76
Fantastic Room - King Bed and a Private Rooftop,Isaac,Manhattan,Private room,19.8,0.2
Chic Luxury Garden Apartment in BedStuy Brooklyn,Genevieve,Brooklyn,Entire home/apt,75.0,135.15
